Id,SalePrice
2735,135600.54941904964
2736,137681.8806342188
2737,111058.86757709552
2738,124943.20189821825
2739,164177.06818603608
2740,149019.77761555684
2741,123589.22891117376
2742,176439.31619683607
2743,139597.14042950002
2744,166124.79446725617
2745,160700.1771387027
2746,126577.10206383956
2747,174494.7184851016
2748,116567.13559889898
2749,141136.89385531715
2750,114201.04764502356
2751,135250.707807821
2752,231340.02316921204
2753,180983.24325158913
2754,214097.87679752114
2755,135903.6409843337
2756,60713.57517503027
2757,54912.04296524322
2758,72687.95791787375
2759,164877.87171956105
2760,105336.38124773977
2761,136840.28365526092
2762,137906.58781530336
2763,229904.47628095036
2764,199003.50161190447
2765,287292.2821443069
2766,103995.23003363668
2767,61449.019509509206
2768,93750.84393644112
2769,124325.28816934617
2770,176894.7174855566
2771,97299.43876567297
2772,73233.30502387672
2773,139787.41049541393
2774,144313.33243878442
2775,113699.4117166755
2776,156542.6472563974
2777,168764.7951598235
2778,138171.4306348752
2779,91197.23349003913
2780,117980.33803729969
2781,90030.45023809385
2782,82180.51494590647
2783,85359.56224133773
2784,93035.00963080465
2785,120469.43378807756
2786,45719.92107502394
2787,117468.57147505833
2788,45512.52515238803
2789,176482.07635065785
2790,91270.16398121975
2791,100089.8540592657
2792,33910.81299434032
2793,179127.4993914573
2794,69172.58412407083
2795,116753.5555493345
2796,83594.28185079328
2797,202640.58833056444
2798,125597.39842803043
2799,116047.00837309484
2800,67482.40291505808
2801,111909.36423018808
2802,135010.37263829168
2803,148593.04600132082
2804,147877.85913922812
2805,111946.3430644474
2806,75593.00194181548
2807,184220.57312402292
2808,152157.69693517522
2809,113877.25649327133
2810,128225.01393409632
2811,174408.9871320204
2812,176797.87095432507
2813,139995.54909432854
2814,142634.96234147623
2815,92634.50002947217
2816,239523.39796791412
2817,156486.98216297152
2818,123284.11472249264
2819,195058.81101735053
2820,123544.43650906207
2821,111441.7502330239
2822,198812.05336213973
2823,273066.37340197526
2824,146720.1223509009
2825,183110.7266892495
2826,122667.46042807284
2827,125411.53326931351
2828,236294.6337214394
2829,237502.76557289064
2830,218004.0228602913
2831,202728.93001915165
2832,237218.95726956078
2833,275192.88960028184
2834,214801.32849037577
2835,221321.6459856776
2836,207105.7073394612
2837,183764.69230364694
2838,133900.9860727482
2839,182893.7357007967
2840,207929.1183074182
2841,210982.98324234085
2842,235274.68623806746
2843,154325.57823534752
2844,182642.12613345473
2845,111543.05508117634
2846,216231.28645460692
2847,218436.85743238067
2848,249524.82208609208
2849,207176.43556078023
2850,298401.31182361883
2851,231000.34346518863
2852,249294.90950762574
2853,233072.20994674857
2854,163603.98708001198
2855,222263.77914125915
2856,204679.1797741988
2857,197608.1830052894
2858,220033.26658905728
2859,119780.58419329743
2860,109867.20400706248
2861,144267.67267750716
2862,221788.91726928786
2863,145061.23405654542
2864,241128.18925380963
2865,148412.19350972783
2866,189316.64780928078
2867,69518.66128352238
2868,131604.15431046835
2869,97199.61097062286
2870,133372.75721428113
2871,84578.79903131479
2872,5093.618914809078
2873,81432.4274616848
2874,137623.662903458
2875,111181.36577530962
2876,191568.98236528458
2877,127154.49993277225
2878,150646.20386220503
2879,123752.288802049
2880,92174.01028222707
2881,138589.3213498959
2882,151474.70246238797
2883,186079.49107328034
2884,214327.99153390876
2885,168417.10183533793
2886,223747.83363277453
2887,118049.57435696188
2888,140808.93462817837
2889,37969.427393987076
2890,57942.82936292887
2891,139807.21218994446
2892,36361.07173046877
2893,66314.82773267559
2894,38255.74536661152
2895,284026.45257409965
2896,258138.23157176003
2897,199341.20127958
2898,164608.4549515635
2899,224620.02861006465
2900,159260.80869116704
2901,220843.95882336865
2902,191924.31802338467
2903,307079.64129200066
2904,321998.14397903555
2905,42046.59181502019
2906,254520.33889215207
2907,96119.14165913011
2908,124187.74517789099
2909,146665.6899708875
2910,49014.93879808602
2911,57192.38216925552
2912,160022.690691137
2913,60765.40288951341
2914,43214.661656790646
2915,50409.32188769383
2916,64013.934836492175
2917,164913.32851003984
2918,91034.37025282346
2919,254764.33051897562
